customer_id,DistinctItems,DistinctLocations,NetSpend,DistinctCity,DistinctState,customer_contact_acquisition_date,household_has_dillards_credit_card,unsubscribed_yn,total_email_sent_count,total_email_open_count,total_email_click_count,product_email_sent_count,product_email_open_count,product_email_click_count,sale_email_sent_count,sale_email_open_count,sale_email_click_count,last_email_open_date,last_email_click_date
166156190,3,1,232,1,1,5/4/2006,Y,Y,40,0,0,33,0,0,3,0,0,NULL,NULL
162612423,5,1,140.25,1,1,2/7/2008,Y,N,43,13,0,33,12,0,3,0,0,6/12/2018,NULL
207770800,3,1,102.4,1,1,4/30/2014,Y,Y,42,18,1,33,13,1,3,1,0,6/29/2018,6/25/2018
225860185,2,2,87,2,2,5/5/2018,Y,Y,41,5,0,34,3,0,3,1,0,6/28/2018,NULL
195366727,16,3,1137.1,3,3,12/29/2011,Y,Y,43,3,1,35,0,0,3,1,1,6/29/2018,6/29/2018
214139304,43,2,736.78,2,2,7/29/2015,Y,Y,38,1,1,35,1,1,3,0,0,6/30/2018,6/30/2018
171276219,7,1,337.39,1,1,2/14/2005,Y,Y,43,9,0,35,7,0,3,1,0,6/29/2018,NULL
225659720,6,2,253.17,1,1,4/12/2018,N,Y,42,5,0,35,2,0,3,2,0,6/29/2018,NULL
124734181,18,1,226.85,1,1,4/19/2000,Y,N,42,7,0,35,6,0,3,0,0,6/24/2018,NULL
140050392,2,2,151.4,2,1,4/20/1997,Y,Y,42,1,0,35,1,0,3,0,0,5/26/2018,NULL
224930886,2,1,112.8,1,1,1/30/2018,Y,Y,43,2,0,35,1,0,3,1,0,6/29/2018,NULL
197436175,7,2,556.88,2,2,7/1/2012,Y,Y,45,1,1,36,1,1,3,0,0,6/15/2018,6/15/2018
219236214,4,2,548.99,2,1,8/11/2016,Y,Y,44,0,0,36,0,0,3,0,0,NULL,NULL
165647298,9,1,169.16,1,1,5/25/2006,Y,Y,43,42,1,36,36,1,3,3,0,6/30/2018,5/22/2018
116219321,1,1,59.99,1,1,12/1/1986,Y,Y,43,25,0,36,21,0,3,3,0,6/30/2018,NULL
207258941,19,1,830.95,1,1,3/23/2014,Y,Y,45,44,6,37,36,5,3,3,0,6/30/2018,6/26/2018
155761783,32,3,641.51,2,1,2/10/2005,Y,Y,44,4,0,37,2,0,3,1,0,6/26/2018,NULL
137970262,13,1,579.68,1,1,9/2/2012,Y,Y,44,4,0,37,2,0,3,0,0,6/24/2018,NULL
181702279,9,1,335.54,1,1,3/2/2008,Y,Y,40,0,0,37,0,0,3,0,0,NULL,NULL
196995781,7,1,146.41,1,1,5/27/2012,Y,Y,46,2,0,37,1,0,3,0,0,6/22/2018,NULL
138320309,5,1,128.55,1,1,11/12/2001,Y,Y,45,35,0,37,28,0,3,3,0,6/30/2018,NULL
143172982,3,1,55.75,1,1,11/12/2001,Y,Y,44,11,0,37,10,0,3,1,0,6/30/2018,NULL
116137137,9,2,3830.59,2,2,8/24/1999,Y,N,44,4,0,38,3,0,3,1,0,6/28/2018,NULL
222804522,19,2,1652.3,2,2,7/25/2017,Y,Y,45,20,2,38,16,2,3,3,0,7/1/2018,6/19/2018
126265429,16,2,1124.69,2,2,10/2/1998,Y,Y,47,22,3,38,18,3,3,3,0,7/2/2018,6/23/2018
121297725,7,3,441.7,3,2,2/25/2000,Y,N,45,18,0,38,16,0,3,1,0,6/27/2018,NULL
207059361,9,1,359.5,1,1,3/9/2014,Y,Y,46,42,1,38,35,1,3,3,0,6/30/2018,6/11/2018
135458930,9,1,247.75,1,1,1/15/2001,Y,Y,47,6,0,38,4,0,3,0,0,6/29/2018,NULL
217281134,12,2,149.29,2,2,2/28/2016,Y,Y,48,0,0,38,0,0,3,0,0,NULL,NULL
195971707,81,3,1449.91,1,1,2/19/2012,Y,N,48,9,0,39,9,0,3,0,0,6/19/2018,NULL
160194608,6,2,560.75,2,2,4/7/2005,Y,Y,50,4,2,39,3,2,3,0,0,6/15/2018,6/2/2018
115823054,15,1,363.26,1,1,5/15/1997,Y,Y,45,26,0,39,21,0,3,2,0,6/29/2018,NULL
222836263,7,3,176.98,3,2,7/29/2017,Y,Y,48,0,0,39,0,0,3,0,0,NULL,NULL
122870181,3,1,88.12,1,1,8/24/1999,Y,Y,50,47,3,39,38,3,3,1,0,6/29/2018,6/23/2018
136101169,7,1,211.35,1,1,9/1/2004,Y,Y,47,0,0,40,0,0,3,0,0,NULL,NULL
115626867,5,1,182.14,1,1,8/1/1990,Y,Y,48,13,2,40,11,2,3,0,0,7/1/2018,6/5/2018
225440671,65,3,1651.88,3,2,3/22/2018,Y,Y,55,16,0,41,12,0,3,1,0,7/1/2018,NULL
224042740,16,2,931.47,2,2,11/24/2017,N,Y,45,5,0,41,5,0,3,0,0,6/4/2018,NULL
196485481,19,1,496.75,1,1,4/22/2012,Y,Y,51,4,1,41,4,1,3,0,0,6/9/2018,6/9/2018
174674073,8,1,295.64,1,1,2/6/2007,Y,Y,48,11,0,41,9,0,3,1,0,6/29/2018,NULL
171813927,6,1,200.78,1,1,9/27/2006,Y,Y,50,18,0,41,16,0,3,0,0,6/30/2018,NULL
214165929,10,2,160.87,1,1,8/1/2015,Y,N,47,16,0,41,12,0,3,3,0,7/1/2018,NULL
223403617,26,2,1833.27,2,1,9/20/2017,Y,Y,46,4,0,42,4,0,3,0,0,6/21/2018,NULL
122673567,30,4,814.29,4,2,2/9/2000,Y,N,52,45,1,42,36,0,3,2,1,6/29/2018,6/27/2018
210740196,7,2,465.53,2,2,7/1/2012,Y,Y,53,38,0,42,32,0,3,0,0,6/27/2018,NULL
225927465,6,1,415,1,1,5/12/2018,Y,Y,52,7,1,42,6,1,3,0,0,6/5/2018,6/5/2018
225059362,14,1,356.17,1,1,2/14/2018,Y,Y,45,0,0,42,0,0,3,0,0,NULL,NULL
128017309,11,1,193.12,1,1,8/1/1984,Y,Y,52,2,0,42,0,0,3,1,0,6/29/2018,NULL
205816694,7,2,1210.5,2,2,12/23/2013,Y,Y,52,10,1,43,6,1,3,2,0,6/29/2018,5/26/2018
222857173,6,2,399.71,2,1,7/26/2017,Y,Y,52,11,0,43,9,0,3,1,0,6/27/2018,NULL
116041467,18,1,1888.89,1,1,6/1/1992,Y,Y,55,13,9,44,11,7,3,0,0,6/29/2018,6/29/2018
151041468,21,1,766.7,1,1,6/25/2003,Y,Y,51,11,1,44,9,1,3,1,0,6/30/2018,5/27/2018
209127126,21,1,545.88,1,1,8/2/2014,Y,Y,50,40,8,44,34,7,3,3,0,6/30/2018,6/29/2018
193936364,10,2,436.94,2,1,7/17/2011,Y,Y,51,47,2,44,40,2,3,3,0,6/30/2018,6/11/2018
120596535,14,2,368.66,1,1,3/1/1985,Y,Y,52,44,0,44,38,0,3,2,0,6/30/2018,NULL
198866048,7,1,280.23,1,1,8/2/2012,Y,Y,54,0,0,44,0,0,3,0,0,NULL,NULL
136965006,4,1,179.2,1,1,10/1/1993,Y,N,54,0,0,44,0,0,3,0,0,NULL,NULL
224695780,15,1,784.25,1,1,1/2/2018,Y,Y,55,0,0,45,0,0,3,0,0,NULL,NULL
144471538,13,1,545.11,1,1,2/17/2002,Y,Y,53,11,1,45,9,1,3,1,0,7/1/2018,5/22/2018
144336440,22,1,452.41,1,1,3/8/2002,Y,N,53,7,0,45,4,0,3,2,0,6/30/2018,NULL
208204765,9,2,370.88,2,1,5/25/2014,Y,Y,53,16,0,45,14,0,3,2,0,7/5/2018,NULL
154439545,7,2,314.84,2,2,12/14/2004,Y,Y,55,16,3,45,15,3,3,0,0,6/19/2018,6/18/2018
195877929,13,2,253.88,2,1,2/23/2012,Y,N,53,1,0,45,1,0,3,0,0,5/31/2018,NULL
222052949,40,3,1480.27,1,1,5/4/2017,Y,Y,56,7,0,46,4,0,3,0,0,6/15/2018,NULL
217069532,25,1,1349.67,1,1,2/17/2016,Y,Y,52,4,1,46,3,1,3,0,0,7/6/2018,6/3/2018
146412715,30,3,1324.75,3,3,11/15/2002,Y,Y,57,11,5,46,9,4,3,1,1,6/27/2018,6/27/2018
205422082,20,2,1096.84,2,1,12/6/2013,Y,Y,58,32,5,46,24,5,3,3,0,7/2/2018,6/29/2018
120764284,12,2,1057.97,2,1,7/1/1988,Y,Y,55,5,0,46,2,0,3,0,0,6/11/2018,NULL
191116190,20,3,726.9,3,2,8/26/2010,Y,N,53,3,0,46,3,0,3,0,0,6/22/2018,NULL
123640744,23,2,684.35,2,2,6/25/1997,Y,Y,54,2,0,46,1,0,3,1,0,6/27/2018,NULL
115696215,17,1,479.24,1,1,9/1/1985,Y,Y,55,1,0,46,1,0,3,0,0,5/31/2018,NULL
192342451,19,1,432.08,1,1,1/10/2011,Y,Y,55,2,0,46,2,0,3,0,0,6/23/2018,NULL
137333734,3,1,243.98,1,1,5/2/2001,Y,Y,58,4,2,46,4,2,3,0,0,6/9/2018,6/5/2018
217771428,59,1,2268.83,1,1,4/8/2016,Y,N,54,0,0,47,0,0,3,0,0,NULL,NULL
166877514,15,2,969.23,2,2,5/24/2006,Y,Y,56,5,0,47,4,0,3,0,0,6/17/2018,NULL
200384055,16,3,780.99,3,1,1/10/2013,Y,N,54,21,0,47,18,0,3,2,0,6/29/2018,NULL
116334047,14,3,748.31,3,3,11/1/1983,Y,Y,59,57,3,47,46,2,3,3,1,7/2/2018,7/1/2018
118207819,9,1,468.7,1,1,7/1/1984,Y,N,57,44,0,47,36,0,3,3,0,6/30/2018,NULL
193776910,12,1,460.45,1,1,6/29/2011,Y,Y,56,2,0,47,2,0,3,0,0,6/29/2018,NULL
220430616,10,2,178.24,2,1,12/1/2016,Y,Y,56,42,0,47,36,0,3,2,0,6/30/2018,NULL
194786738,42,3,2251.96,3,1,5/5/2011,Y,Y,54,38,3,48,33,2,3,2,0,7/1/2018,6/19/2018
223556908,27,4,1055.92,4,3,10/4/2017,Y,Y,58,0,0,48,0,0,3,0,0,NULL,NULL
222726946,29,3,913.47,2,1,7/16/2017,Y,Y,59,0,0,48,0,0,3,0,0,NULL,NULL
203046406,20,2,491.85,2,1,6/9/2013,Y,N,55,50,1,48,43,0,3,3,1,7/2/2018,6/27/2018
195095807,15,2,491.36,2,2,12/6/2011,N,Y,59,32,0,48,25,0,3,1,0,6/27/2018,NULL
116805766,49,2,3672.64,2,2,11/12/2001,Y,Y,59,24,0,49,24,0,3,0,0,7/1/2018,NULL
121888140,12,1,546.8,1,1,3/26/1996,Y,Y,60,45,5,49,37,4,3,2,0,7/2/2018,6/19/2018
210590256,8,2,202.35,2,1,8/1/1997,Y,Y,56,56,0,49,49,0,3,3,0,7/3/2018,NULL
124339579,10,1,195.24,1,1,8/24/1999,Y,Y,59,19,2,49,16,2,3,1,0,6/29/2018,6/23/2018
117418489,103,1,5562.21,1,1,9/1/1995,Y,Y,57,1,0,50,0,0,3,1,0,6/27/2018,NULL
142554625,60,1,3568.63,1,1,9/19/2002,Y,Y,58,0,0,50,0,0,3,0,0,NULL,NULL
131741995,38,4,1461.75,2,2,11/11/1999,Y,N,59,14,0,50,12,0,3,1,0,6/28/2018,NULL
216505231,37,3,1394.33,3,2,1/1/2016,Y,Y,59,6,0,50,4,0,3,0,0,6/3/2018,NULL
173635155,14,2,522.35,2,2,12/7/2006,Y,Y,60,36,0,50,29,0,3,1,0,6/30/2018,NULL
207799518,7,3,272.39,3,1,4/25/2014,Y,Y,56,7,0,50,5,0,3,1,0,6/27/2018,NULL
223977329,107,2,3209.4,1,1,11/17/2017,Y,Y,58,7,0,51,6,0,3,0,0,6/26/2018,NULL
123584455,30,1,2254.26,1,1,11/29/1999,Y,Y,59,6,1,51,5,1,3,0,0,6/13/2018,6/8/2018
225218522,15,2,1003.06,2,2,3/1/2018,Y,Y,60,1,0,51,1,0,3,0,0,5/17/2018,NULL
171565110,25,2,668.27,1,1,6/29/2006,Y,Y,60,27,7,51,22,7,3,3,0,6/30/2018,6/16/2018
213237282,18,1,650.49,1,1,5/8/2015,Y,N,59,1,0,51,1,0,3,0,0,6/14/2018,NULL
118526828,74,3,4678.67,3,2,8/1/1997,Y,Y,62,7,2,52,6,2,3,0,0,6/24/2018,5/28/2018
223257108,21,2,1337.9,2,2,9/5/2017,N,Y,62,5,0,52,4,0,3,1,0,6/28/2018,NULL
119698225,37,2,1075.19,2,1,3/4/2005,Y,Y,65,45,11,52,36,11,3,1,0,6/30/2018,6/18/2018
134072873,9,4,503.65,4,2,10/1/1992,Y,N,62,19,6,52,16,5,3,0,0,6/30/2018,6/22/2018
121790594,21,3,1991.89,3,2,4/20/1997,Y,Y,67,5,2,53,3,1,3,0,0,6/17/2018,6/14/2018
120149538,11,2,1706.09,2,2,3/31/1994,Y,Y,64,19,0,53,16,0,3,1,0,6/29/2018,NULL
135487964,37,1,1013.02,1,1,12/3/2000,Y,Y,64,12,1,53,9,1,3,1,0,6/29/2018,6/23/2018
218306503,38,1,1234.5,1,1,5/20/2016,Y,Y,63,2,0,54,2,0,3,0,0,6/19/2018,NULL
216521649,20,3,568.8,3,2,1/2/2016,Y,Y,62,0,0,54,0,0,3,0,0,NULL,NULL
223524747,183,4,7483.77,4,2,9/28/2017,N,Y,64,63,0,55,54,0,3,3,0,6/30/2018,NULL
212142670,43,2,1354.46,2,2,2/15/2015,Y,Y,65,2,1,55,1,0,3,1,1,6/27/2018,6/27/2018
138508055,43,1,1006.71,1,1,9/18/2000,Y,N,64,24,0,55,20,0,3,2,0,6/30/2018,NULL
206743158,24,2,716.22,2,2,2/20/2014,Y,Y,65,12,0,55,11,0,3,0,0,6/20/2018,NULL
117333442,18,1,580.18,1,1,7/18/1997,Y,Y,65,1,0,56,1,0,3,0,0,6/6/2018,NULL
223630877,221,4,8298.99,3,3,10/12/2017,Y,Y,72,38,0,57,27,0,3,0,0,6/24/2018,NULL
146607050,39,5,2061.75,4,1,10/14/1998,Y,Y,65,13,0,57,10,0,3,2,0,7/5/2018,NULL
116232428,55,1,1771.48,1,1,3/12/1989,Y,Y,70,14,4,57,11,4,3,0,0,6/26/2018,6/24/2018
168320529,34,2,1089.77,2,2,4/2/2006,Y,Y,70,17,4,57,13,4,3,1,0,7/1/2018,6/23/2018
212292924,23,2,915.62,2,2,2/25/2015,Y,Y,68,60,7,57,50,7,3,3,0,6/30/2018,6/25/2018
161556993,55,3,629.81,3,1,6/7/2005,Y,Y,65,4,1,57,3,0,3,1,1,6/29/2018,6/27/2018
202980339,187,7,8564.93,5,4,6/3/2013,Y,Y,73,61,5,58,48,5,3,3,0,6/30/2018,6/23/2018
118199846,53,1,2815.34,1,1,3/1/1988,Y,Y,67,4,0,58,4,0,3,0,0,6/27/2018,NULL
192766042,30,2,1340.12,2,2,2/24/2011,Y,N,67,66,2,58,57,2,3,3,0,6/30/2018,6/1/2018
206597170,41,3,1337.91,3,2,2/11/2014,Y,Y,71,39,10,58,30,10,3,2,0,6/30/2018,6/25/2018
127533010,84,7,8114.06,6,4,9/1/1995,Y,Y,70,55,1,59,47,1,3,2,0,6/28/2018,6/8/2018
198793150,46,2,2435.36,2,1,10/2/2012,Y,Y,70,2,0,59,2,0,3,0,0,6/14/2018,NULL
125860031,37,2,2022.69,2,2,10/1/1997,Y,Y,71,23,2,59,17,1,3,2,1,6/29/2018,6/26/2018
206308243,43,2,1562.5,2,2,1/20/2014,Y,Y,70,22,4,60,19,3,3,1,0,6/27/2018,6/15/2018
118998612,32,1,727.91,1,1,11/1/1991,Y,Y,71,9,2,60,5,1,3,1,1,6/27/2018,6/27/2018
122683123,56,4,3647.08,3,3,1/25/2004,Y,Y,73,70,1,62,59,1,3,3,0,6/30/2018,6/19/2018
116181356,65,2,2805.67,2,2,11/12/2001,Y,Y,76,17,2,62,15,2,3,1,0,6/29/2018,5/23/2018
116176589,177,13,5009.98,8,5,7/1/1978,Y,Y,75,3,0,63,2,0,3,0,0,6/4/2018,NULL
128024997,40,2,2145.11,2,2,3/1/1996,Y,Y,74,56,3,63,48,2,3,2,1,7/5/2018,6/29/2018
186148623,1,1,110,1,1,3/2/2009,Y,Y,3,1,0,0,0,0,3,1,0,7/1/2018,NULL
218537410,0,0,NULL,0,0,6/9/2016,Y,Y,3,0,0,0,0,0,3,0,0,NULL,NULL
165172588,0,0,NULL,0,0,2/9/2006,Y,N,5,5,0,1,1,0,4,4,0,6/30/2018,NULL
208786702,36,2,508.32,2,2,7/12/2014,Y,Y,18,0,0,13,0,0,4,0,0,NULL,NULL
225692457,0,0,NULL,0,0,4/19/2018,Y,Y,24,24,2,20,20,2,4,4,0,6/30/2018,6/27/2018
219746931,75,3,2477.14,3,1,9/25/2016,Y,Y,44,44,44,33,33,33,4,4,4,6/30/2018,6/30/2018
122692194,18,1,1501.36,1,1,12/3/2009,Y,Y,50,0,0,41,0,0,4,0,0,NULL,NULL
168684198,11,1,540.98,1,1,11/1/1998,Y,Y,53,0,0,45,0,0,4,0,0,NULL,NULL
214768985,23,2,1806.81,2,2,9/17/2015,N,Y,1,1,0,1,1,0,0,0,0,5/19/2018,NULL
200552826,40,2,848.17,2,2,1/24/2013,N,Y,1,0,0,1,0,0,0,0,0,NULL,NULL
226257352,11,1,431.23,1,1,6/15/2018,N,Y,1,0,0,1,0,0,0,0,0,NULL,NULL
226346261,1,1,69,1,1,6/24/2018,N,Y,2,1,0,1,0,0,0,0,0,7/3/2018,NULL
213408475,0,0,NULL,0,0,5/21/2015,N,Y,1,1,0,1,1,0,0,0,0,6/20/2018,NULL
216653319,0,0,NULL,0,0,1/15/2016,N,Y,3,0,0,1,0,0,0,0,0,NULL,NULL
226340599,1,1,218,1,1,6/24/2018,N,Y,2,2,0,2,2,0,0,0,0,6/29/2018,NULL
226337655,1,1,99.99,1,1,6/23/2018,N,Y,2,2,1,2,2,1,0,0,0,6/28/2018,6/28/2018
226295416,0,0,NULL,0,0,6/18/2018,N,Y,2,0,0,2,0,0,0,0,0,NULL,NULL
226308766,0,0,NULL,0,0,6/21/2018,N,Y,3,0,0,2,0,0,0,0,0,NULL,NULL
226334901,3,1,391,1,1,6/22/2018,N,Y,3,1,0,3,1,0,0,0,0,6/28/2018,NULL
226324704,5,1,332.8,1,1,6/22/2018,N,Y,3,0,0,3,0,0,0,0,0,NULL,NULL
226331478,2,1,164.15,1,1,6/23/2018,N,Y,4,2,1,3,2,1,0,0,0,6/26/2018,6/25/2018
226334286,2,1,18.69,0,0,6/22/2018,N,Y,3,3,0,3,3,0,0,0,0,6/29/2018,NULL
226262110,0,0,NULL,0,0,6/16/2018,N,Y,3,1,0,3,1,0,0,0,0,6/20/2018,NULL
226251749,0,0,NULL,0,0,6/14/2018,N,Y,3,1,0,3,1,0,0,0,0,6/25/2018,NULL
220285989,0,0,NULL,0,0,11/25/2016,N,Y,5,2,0,4,1,0,0,0,0,6/12/2018,NULL
151110993,0,0,NULL,0,0,4/30/2006,N,Y,4,3,0,4,3,0,0,0,0,6/14/2018,NULL
226297454,3,1,147.34,0,0,6/19/2018,N,Y,5,3,0,5,3,0,0,0,0,6/26/2018,NULL
226227349,0,0,NULL,0,0,6/11/2018,N,Y,6,0,0,6,0,0,0,0,0,NULL,NULL
224963284,0,0,NULL,0,0,2/3/2018,N,N,6,3,0,6,3,0,0,0,0,6/15/2018,NULL
226124599,0,0,NULL,0,0,5/31/2018,N,Y,6,0,0,6,0,0,0,0,0,NULL,NULL
226211928,0,0,NULL,0,0,6/10/2018,N,Y,7,2,0,7,2,0,0,0,0,6/26/2018,NULL
225325268,0,0,NULL,0,0,3/10/2018,N,Y,7,0,0,7,0,0,0,0,0,NULL,NULL
224754006,0,0,NULL,0,0,1/10/2018,N,N,8,0,0,8,0,0,0,0,0,NULL,NULL
225945879,0,0,NULL,0,0,5/12/2018,N,Y,9,0,0,8,0,0,0,0,0,NULL,NULL
224984666,0,0,NULL,0,0,2/6/2018,N,Y,9,1,1,8,1,1,0,0,0,6/16/2018,6/16/2018
223468399,17,2,504.4,2,2,9/24/2017,N,Y,11,1,0,9,1,0,0,0,0,5/28/2018,NULL
225154274,0,0,NULL,0,0,2/23/2018,N,Y,9,1,0,9,1,0,0,0,0,6/14/2018,NULL
224936257,0,0,NULL,0,0,2/1/2018,N,N,10,0,0,9,0,0,0,0,0,NULL,NULL
225827754,1,1,179,1,1,5/1/2018,N,N,12,0,0,10,0,0,0,0,0,NULL,NULL
226154995,0,0,NULL,0,0,6/3/2018,N,Y,10,1,0,10,1,0,0,0,0,6/8/2018,NULL
226146605,0,0,NULL,0,0,6/3/2018,N,Y,10,1,0,10,1,0,0,0,0,6/26/2018,NULL
210253483,0,0,NULL,0,0,10/24/2014,N,Y,11,8,0,10,8,0,0,0,0,6/29/2018,NULL
226123979,0,0,NULL,0,0,6/1/2018,N,Y,10,0,0,10,0,0,0,0,0,NULL,NULL
209870220,0,0,NULL,0,0,9/19/2014,Y,Y,11,3,0,10,2,0,0,0,0,6/11/2018,NULL
203667691,45,4,2306.77,4,3,7/6/2013,N,Y,12,12,0,11,11,0,0,0,0,7/2/2018,NULL
188958091,69,1,1854.11,1,1,1/7/2010,N,Y,12,9,2,11,8,2,0,0,0,6/1/2018,5/29/2018
223955587,3,1,224.99,0,0,11/17/2017,N,N,11,0,0,11,0,0,0,0,0,NULL,NULL
224591134,3,2,193.05,1,1,12/30/2017,N,Y,12,1,1,12,1,1,0,0,0,6/9/2018,6/9/2018
225422350,0,0,NULL,0,0,3/21/2018,N,Y,12,0,0,12,0,0,0,0,0,NULL,NULL
195692141,28,7,799.39,5,3,2/6/2012,N,Y,13,0,0,13,0,0,0,0,0,NULL,NULL
226030761,0,0,NULL,0,0,5/22/2018,N,Y,14,5,2,13,4,1,0,0,0,6/26/2018,6/26/2018
225130841,2,1,154.8,1,1,2/21/2018,N,Y,16,3,1,14,3,1,0,0,0,6/14/2018,6/11/2018
224179427,1,1,48.3,1,1,12/3/2017,N,Y,16,0,0,14,0,0,0,0,0,NULL,NULL
225551619,0,0,NULL,0,0,4/4/2018,N,Y,15,2,1,14,2,1,0,0,0,6/6/2018,6/6/2018
225594054,0,0,NULL,0,0,4/8/2018,N,Y,14,12,0,14,12,0,0,0,0,6/26/2018,NULL
225857905,0,0,NULL,0,0,5/5/2018,N,Y,15,0,0,14,0,0,0,0,0,NULL,NULL
225819223,0,0,NULL,0,0,5/1/2018,N,Y,17,9,3,15,9,3,0,0,0,6/16/2018,5/31/2018
224906137,20,2,198.62,1,1,1/27/2018,N,Y,16,0,0,16,0,0,0,0,0,NULL,NULL
220670938,2,2,401.8,2,1,12/20/2016,N,Y,17,0,0,17,0,0,0,0,0,NULL,NULL
223801853,8,1,256.9,0,0,11/1/2017,N,N,17,2,0,17,2,0,0,0,0,5/31/2018,NULL
225448562,0,0,NULL,0,0,3/24/2018,N,Y,18,3,0,17,3,0,0,0,0,6/14/2018,NULL
223136698,2,1,39.2,1,1,8/25/2017,N,N,18,0,0,18,0,0,0,0,0,NULL,NULL
215374791,10,1,319.88,1,1,11/5/2015,N,Y,19,8,0,19,8,0,0,0,0,6/27/2018,NULL
224839195,3,1,73.98,0,0,1/20/2018,N,Y,19,0,0,19,0,0,0,0,0,NULL,NULL
133051424,1,1,44,1,1,8/25/2000,N,Y,20,0,0,20,0,0,0,0,0,NULL,NULL
224724800,12,1,632.18,1,1,1/6/2018,N,Y,26,7,1,21,5,1,0,0,0,7/1/2018,5/23/2018
225487784,6,1,92.59,0,0,3/29/2018,N,Y,21,20,0,21,20,0,0,0,0,6/29/2018,NULL
197698203,10,1,835.89,1,1,7/25/2012,N,Y,26,2,1,23,1,1,0,0,0,6/1/2018,5/30/2018
223000501,2,2,267.25,2,2,8/11/2017,N,Y,28,0,0,24,0,0,0,0,0,NULL,NULL
218463078,1,1,8.57,0,0,6/3/2016,N,Y,26,7,5,24,7,5,0,0,0,6/23/2018,6/24/2018
224201076,1,1,47.4,1,1,12/6/2017,N,Y,28,26,0,26,24,0,0,0,0,6/28/2018,NULL
143385413,12,4,548.9,4,2,10/24/2001,N,Y,28,27,0,27,26,0,0,0,0,6/29/2018,NULL
220744175,5,3,536.89,3,2,12/23/2016,N,Y,30,3,0,27,3,0,0,0,0,6/6/2018,NULL
224902661,2,1,211.45,1,1,1/27/2018,N,N,29,0,0,27,0,0,0,0,0,NULL,NULL
224025942,17,3,823.98,3,2,11/23/2017,N,Y,38,4,1,28,1,0,0,0,0,6/14/2018,5/28/2018
143009467,109,1,2814.78,1,1,11/12/2001,N,Y,31,11,0,29,11,0,0,0,0,6/29/2018,NULL
217483424,27,4,1227.35,4,1,3/13/2016,Y,Y,35,2,0,32,1,0,0,0,0,5/29/2018,NULL
216357328,16,2,796.64,2,2,12/29/2015,N,Y,35,31,0,33,29,0,0,0,0,7/1/2018,NULL
120783529,0,0,NULL,0,0,11/20/2000,N,Y,39,0,0,34,0,0,0,0,0,NULL,NULL
212273675,88,2,2934.8,2,1,2/26/2015,N,Y,51,0,0,49,0,0,0,0,0,NULL,NULL
204819363,6,1,1063,1,1,10/23/2013,Y,Y,1,1,0,0,0,0,0,0,0,7/1/2018,NULL
217463984,0,0,NULL,0,0,3/12/2016,N,N,1,1,1,0,0,0,0,0,0,6/2/2018,6/3/2018
